"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
632.989,3682.09,430.803,358.881
97.7021,1763.96,351.469,381.765
1022.48,10444.6,1492.64,2028.34
314.851,1702.62,483.434,348.848
141.171,2368.65,826.142,471.068
250.054,1048.05,7.26358,81.5895
55.3093,2992.76,364.431,256.818
609.763,10225.6,474.371,1625.12
-77.7364,3677.03,573.773,125.532
386.307,2331.16,663.683,542.817
866.772,11847.6,1402.38,1388.71
1733.5,14662,281.501,1390.72
-130.569,3615.74,-3.32956,650.966
1477.05,15065.8,1717.4,1245.26
378.451,5261.6,983.123,30.4328
1418.29,9110.84,3068.99,1955.92
1551.05,20028.4,1463.41,2352.62
1172.38,14790.9,561.812,1526.93
592.571,6211.69,619.069,945.217
1614.68,12219,1028.19,3023.93
893.887,4993.1,803.967,575.009
303.104,1408.26,717.72,240.493
83.8115,1448.52,740.072,461.054
1764.53,26222.3,2001.21,1947.83
1017.11,10333.8,2360.27,1577.33
813.582,12097.7,429.386,1001.02
347.566,1149.78,728.389,100.204
42.8759,1722.7,504.198,434.111
917.95,12175.7,1571.14,1972.34
1105.94,15132.2,5344.99,2049.1
385.686,3248.56,1233.62,441.196
1186.31,12006.3,1901.73,647.704
-71.007,1930.3,899.072,-137.936
6.37616,2179,2575.15,448.907
1197.36,20684.7,1385.64,2192.84
224.216,2277.61,578.454,210.94
-114.215,3859.89,708.65,405.283
1493.78,31635.3,2182.23,1344.09
1431.27,11959.2,2230.78,2198.6
762.707,7493.64,1057.82,1573.21
1328.34,9822.79,1059.74,1683.03
3669.37,16981.4,14002.3,4902.05
1017.51,7351.32,667.199,2142.8
232.178,3790.36,716.707,522.82
651.344,4005.54,407.869,-198.654
1460.9,14709.9,2366.96,1740.99
662.836,7018.79,862.966,1001.5
970.054,10966.2,1382.65,1121.94
251.876,677.171,117.469,224.541
522.19,7400.99,-43.3093,863.868
2173.06,23912.5,1437.41,2103.73
6.75311,2034.92,220.168,-158.424
1512.48,9267.1,1263.46,2154.13
-223.588,1223.64,358.956,699.263
1311.66,8298.15,668.008,1678.3
438.086,3846.04,317.643,105.771
1519.06,9460.66,1510.16,1722.81
304.982,2342.2,638.219,438.978
1190.1,8828.81,1061.49,1562.45
267.106,1630.52,181.925,403.509
743.83,6900.13,888.366,1343.49
860.047,11230.2,597.08,489.063
1260.29,12176.4,962.406,1676.33
396.918,1480.64,519.235,361.878
313.52,5772.38,537.009,-48.3645
1779.25,23588.7,654.129,1204.16
982.682,20196.7,35.4088,1549.46
809.587,6374.09,1413.66,1177.71
2229.08,22168.3,3073.73,4222.02
342.767,1758.59,313.6,352.486
127.732,3780.35,819.061,-136.033
812.162,6479.77,556.015,2130.55
-50.0979,1454.71,507.909,349.153
-19.9919,1209.78,573.142,-35.2141
666.451,8700.43,723.324,819.996
2276.9,35795.4,2294.29,3508.41
440.061,3844.94,371.848,617.51
978.075,13630.7,131.696,416.643
1162.02,28655,415.721,491.136
759.879,4608.91,1064.62,1026.83
1208.62,8869.25,743.125,1282.22
2491,18903.8,2952.77,4598.95
