FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.18E+06,663051,1.07E+06,534517,1.07E+06,527244,1.21E+06,295697,1.08E+06,2861.88,12046.1,4132.98,6251.58,548.718,442.734,2116.85,2.4511
1.80E+06,1.22E+06,882697,359212,593050,412524,862569,282020,764227,3084.36,5328.33,65975.3,26576.4,14273.1,5911.2,798.299,2.4801
1.45E+06,1.01E+06,866420,407280,595427,410319,870680,315024,775712,3605.22,62459,82376.6,15109.1,13161.5,9037.71,1608.83,2.4832
1.97E+06,1.28E+06,918230,415766,799434,563200,851669,319037,781914,4463.69,18923.1,178689,82016.1,48252,9360.66,1811.44,2.4852
1.75E+06,1.19E+06,878922,308225,538112,355274,908783,209191,884048,3244.55,5282.82,107242,24139.6,17458.3,9841.96,1458.02,2.4855
1.55E+06,1.05E+06,886948,541608,805362,539434,895785,407335,797783,3055.17,31741,49944.9,19172,15978.2,9279.55,1732.78,2.5146
1.56E+06,1.11E+06,844800,335381,606744,445930,816376,267863,751237,2313.48,76112.5,55051.8,22759.1,22766.5,7102.78,1014.08,2.5152
1.42E+06,964820,880876,508680,718531,483105,892392,386997,788657,2352.74,19393.8,57049.7,14350.1,16007.7,7433.06,1464.32,2.541
1.80E+06,1.24E+06,870601,419239,758116,536660,847594,327625,767778,3245.83,32063.2,83134.8,25114,18946.1,10929.4,1464.52,2.5604
1.76E+06,1.20E+06,880554,498511,982380,671098,878304,373842,800088,3632.08,107202,65415.1,33343.4,11461.5,10670.9,2310.96,2.5613
1.57E+06,1.12E+06,838528,339789,627191,444307,846970,261849,778592,2679.64,34528.9,69489.2,34438.3,22002.2,8216.88,1137.79,2.5699
1.66E+06,1.18E+06,840918,360414,605855,453221,802065,294345,734676,2388.66,31642.4,58856,18170,15226.6,6991.42,1069.43,2.5751
1.54E+06,1.01E+06,917216,608888,1.29E+06,896466,861437,448997,813664,3336.92,20732.3,82493.6,39982.2,17193.4,9227.67,2387.66,2.6083
792588,548793,866543,161481,255830,179872,853375,120715,802625,1674.58,10695.8,2652.94,2614.21,-5.57734,207.145,1068.78,2.6132
1.73E+06,1.23E+06,838711,301901,570896,432634,791749,236398,766253,2302.47,10552.2,76512.5,11879.5,14994.6,10321.8,1067.09,2.6222
